! ! 
! S ! 
! ! 
! # MHz  S  MA  R  50.00000
! ! ===================================================================
1.00000,9.912721e-01,-7.941453e-01,2.438288e-01,1.789302e+02,2.283093e-03,8.947395e+01,9.004129e-01,-1.594842e-01
1.09648,9.912681e-01,-8.707596e-01,2.438292e-01,1.788269e+02,2.503344e-03,8.942316e+01,9.004118e-01,-1.748680e-01
1.20226,9.912633e-01,-9.547645e-01,2.438298e-01,1.787136e+02,2.744838e-03,8.936748e+01,9.004104e-01,-1.917360e-01
1.31826,9.912576e-01,-1.046873e+00,2.438305e-01,1.785895e+02,3.009624e-03,8.930642e+01,9.004088e-01,-2.102313e-01
1.44544,9.912507e-01,-1.147866e+00,2.438313e-01,1.784533e+02,3.299946e-03,8.923948e+01,9.004069e-01,-2.305109e-01
1.58489,9.912424e-01,-1.258600e+00,2.438323e-01,1.783041e+02,3.618265e-03,8.916609e+01,9.004046e-01,-2.527466e-01
1.73780,9.912325e-01,-1.380014e+00,2.438335e-01,1.781404e+02,3.967277e-03,8.908562e+01,9.004018e-01,-2.771271e-01
1.90546,9.912205e-01,-1.513139e+00,2.438349e-01,1.779610e+02,4.349938e-03,8.899739e+01,9.003985e-01,-3.038591e-01
2.08930,9.912061e-01,-1.659101e+00,2.438366e-01,1.777643e+02,4.769487e-03,8.890066e+01,9.003945e-01,-3.331692e-01
2.29087,9.911888e-01,-1.819139e+00,2.438386e-01,1.775486e+02,5.229475e-03,8.879460e+01,9.003897e-01,-3.653058e-01
2.51189,9.911680e-01,-1.994607e+00,2.438411e-01,1.773121e+02,5.733789e-03,8.867832e+01,9.003839e-01,-4.005411e-01
2.75423,9.911430e-01,-2.186992e+00,2.438440e-01,1.770528e+02,6.286689e-03,8.855083e+01,9.003769e-01,-4.391735e-01
3.01995,9.911129e-01,-2.397922e+00,2.438476e-01,1.767686e+02,6.892842e-03,8.841105e+01,9.003686e-01,-4.815299e-01
3.31131,9.910768e-01,-2.629181e+00,2.438519e-01,1.764570e+02,7.557356e-03,8.825781e+01,9.003585e-01,-5.279686e-01
3.63078,9.910333e-01,-2.882723e+00,2.438570e-01,1.761153e+02,8.285823e-03,8.808981e+01,9.003464e-01,-5.788821e-01
3.98107,9.909811e-01,-3.160689e+00,2.438632e-01,1.757408e+02,9.084364e-03,8.790562e+01,9.003319e-01,-6.347002e-01
4.36516,9.909184e-01,-3.465425e+00,2.438706e-01,1.753303e+02,9.959673e-03,8.770371e+01,9.003144e-01,-6.958939e-01
4.78630,9.908430e-01,-3.799496e+00,2.438795e-01,1.748802e+02,1.091907e-02,8.748236e+01,9.002934e-01,-7.629786e-01
5.24807,9.907524e-01,-4.165712e+00,2.438902e-01,1.743869e+02,1.197055e-02,8.723973e+01,9.002682e-01,-8.365187e-01
5.75440,9.906435e-01,-4.567150e+00,2.439031e-01,1.738463e+02,1.312286e-02,8.697378e+01,9.002379e-01,-9.171314e-01
6.30957,9.905127e-01,-5.007169e+00,2.439185e-01,1.732537e+02,1.438551e-02,8.668228e+01,9.002015e-01,-1.005492e+00
6.91831,9.903556e-01,-5.489448e+00,2.439371e-01,1.726044e+02,1.576890e-02,8.636281e+01,9.001578e-01,-1.102339e+00
7.58578,9.901669e-01,-6.018000e+00,2.439593e-01,1.718929e+02,1.728432e-02,8.601272e+01,9.001054e-01,-1.208479e+00
8.31764,9.899404e-01,-6.597210e+00,2.439861e-01,1.711133e+02,1.894408e-02,8.562912e+01,9.000424e-01,-1.324792e+00
9.12011,9.896684e-01,-7.231858e+00,2.440181e-01,1.702594e+02,2.076149e-02,8.520885e+01,8.999668e-01,-1.452239e+00
10.00000,9.893420e-01,-7.927154e+00,2.440566e-01,1.693243e+02,2.275100e-02,8.474848e+01,8.998760e-01,-1.591866e+00
10.96478,9.889506e-01,-8.688764e+00,2.441027e-01,1.683004e+02,2.492818e-02,8.424430e+01,8.997673e-01,-1.744812e+00
12.02264,9.884811e-01,-9.522846e+00,2.441580e-01,1.671796e+02,2.730980e-02,8.369225e+01,8.996369e-01,-1.912315e+00
13.18257,9.879185e-01,-1.043608e+01,2.442241e-01,1.659531e+02,2.991383e-02,8.308797e+01,8.994807e-01,-2.095716e+00
14.45440,9.872448e-01,-1.143567e+01,2.443032e-01,1.646117e+02,3.275944e-02,8.242674e+01,8.992937e-01,-2.296469e+00
15.84893,9.864385e-01,-1.252942e+01,2.443978e-01,1.631451e+02,3.586694e-02,8.170349e+01,8.990701e-01,-2.516142e+00
17.37801,9.854744e-01,-1.372571e+01,2.445107e-01,1.615427e+02,3.925768e-02,8.091277e+01,8.988030e-01,-2.756422e+00
19.05461,9.843231e-01,-1.503348e+01,2.446452e-01,1.597931e+02,4.295393e-02,8.004881e+01,8.984843e-01,-3.019120e+00
20.89296,9.829497e-01,-1.646229e+01,2.448053e-01,1.578843e+02,4.697856e-02,7.910546e+01,8.981045e-01,-3.306168e+00
22.90868,9.813143e-01,-1.802225e+01,2.449954e-01,1.558040e+02,5.135474e-02,7.807627e+01,8.976529e-01,-3.619618e+00
